CODE_CABLE_ORIGINE;NUMERO_TUBE_ORIGINE;BAGUE_TUBE_ORIGINE;COULEUR_TUBE_ORIGINE;NUMERO_FIBRE_ORIGINE;BAGUE_FIBRE_ORIGINE;COULEUR_FIBRE_ORIGINE;LOVAGE_FIBRE_ORIGINE;CODE_SITE;CODE_NIVEAU;CODE_LOCALTECHNIQUE;CODE_BOITE;CODE_CASSETTE;POSITION_CASSETTE;CODE_CABLE_DESTINATION;NUMERO_TUBE_DESTINATION;BAGUE_TUBE_DESTINATION;COULEUR_TUBE_DESTINATION;NUMERO_FIBRE_DESTINATION;BAGUE_FIBRE_DESTINATION;COULEUR_FIBRE_DESTINATION;LOVAGE_FIBRE_DESTINATION;ETAT
CTR-21-011-069-0016;1;1;;1;;;;;;21001/18;BPE-21-011-069-0016;CSE-01;1;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;2;;;;;;21001/18;BPE-21-011-069-0016;CSE-01;2;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;3;;;;;;21001/18;BPE-21-011-069-0016;CSE-01;3;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;4;;;;;;21001/18;BPE-21-011-069-0016;CSE-01;4;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;5;;;;;;21001/18;BPE-21-011-069-0016;CSE-01;5;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;6;;;;;;21001/18;BPE-21-011-069-0016;CSE-01;6;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;7;;;;;;21001/18;BPE-21-011-069-0016;CSE-01;7;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;8;;;;;;21001/18;BPE-21-011-069-0016;CSE-01;8;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;9;;;;;;21001/18;BPE-21-011-069-0016;CSE-01;9;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;10;;;;;;21001/18;BPE-21-011-069-0016;CSE-01;10;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;11;;;;;;21001/18;BPE-21-011-069-0016;CSE-01;11;;;;;;;;;STOCKEE
