CODE_CABLE_ORIGINE;NUMERO_TUBE_ORIGINE;BAGUE_TUBE_ORIGINE;COULEUR_TUBE_ORIGINE;NUMERO_FIBRE_ORIGINE;BAGUE_FIBRE_ORIGINE;COULEUR_FIBRE_ORIGINE;LOVAGE_FIBRE_ORIGINE;CODE_SITE;CODE_NIVEAU;CODE_LOCALTECHNIQUE;CODE_BOITE;CODE_CASSETTE;POSITION_CASSETTE;CODE_CABLE_DESTINATION;NUMERO_TUBE_DESTINATION;BAGUE_TUBE_DESTINATION;COULEUR_TUBE_DESTINATION;NUMERO_FIBRE_DESTINATION;BAGUE_FIBRE_DESTINATION;COULEUR_FIBRE_DESTINATION;LOVAGE_FIBRE_DESTINATION;ETAT
CDI-85-048-568-1002;1;1;;1;;;;;;CHA-85192-7456;PBO-85-048-568-1002;CSE-03;1;;;;;;;;;STOCKEE
CDI-85-048-568-1002;1;1;;2;;;;;;CHA-85192-7456;PBO-85-048-568-1002;CSE-03;2;;;;;;;;;STOCKEE
CDI-85-048-568-1002;1;1;;3;;;;;;CHA-85192-7456;PBO-85-048-568-1002;CSE-03;3;;;;;;;;;STOCKEE
CDI-85-048-568-1002;1;1;;4;;;;;;CHA-85192-7456;PBO-85-048-568-1002;CSE-03;4;;;;;;;;;STOCKEE
CDI-85-048-568-1002;1;1;;5;;;;;;CHA-85192-7456;PBO-85-048-568-1002;CSE-03;5;;;;;;;;;STOCKEE
CDI-85-048-568-1002;1;1;;6;;;;;;CHA-85192-7456;PBO-85-048-568-1002;CSE-03;6;;;;;;;;;STOCKEE
CDI-85-048-568-1002;1;1;;7;;;;;;CHA-85192-7456;PBO-85-048-568-1002;CSE-03;7;;;;;;;;;STOCKEE
CDI-85-048-568-1002;1;1;;8;;;;;;CHA-85192-7456;PBO-85-048-568-1002;CSE-03;8;;;;;;;;;STOCKEE
CDI-85-048-568-1002;1;1;;9;;;;;;CHA-85192-7456;PBO-85-048-568-1002;CSE-03;9;;;;;;;;;STOCKEE
CDI-85-048-568-1002;1;1;;10;;;;;;CHA-85192-7456;PBO-85-048-568-1002;FOND DE BOITE;1;;;;;;;;;STOCKEE
CDI-85-048-568-1002;1;1;;11;;;;;;CHA-85192-7456;PBO-85-048-568-1002;FOND DE BOITE;2;;;;;;;;;STOCKEE
CDI-85-048-568-1002;1;1;;12;;;;;;CHA-85192-7456;PBO-85-048-568-1002;FOND DE BOITE;3;;;;;;;;;STOCKEE
CDI-85-048-568-1003;1;1;;1;;;;;;CHA-85192-7455;PBO-85-048-568-1003;CSE-04;1;;;;;;;;;STOCKEE
CDI-85-048-568-1003;1;1;;2;;;;;;CHA-85192-7455;PBO-85-048-568-1003;CSE-04;2;;;;;;;;;STOCKEE
CDI-85-048-568-1003;1;1;;3;;;;;;CHA-85192-7455;PBO-85-048-568-1003;CSE-04;3;;;;;;;;;STOCKEE
CDI-85-048-568-1003;1;1;;4;;;;;;CHA-85192-7455;PBO-85-048-568-1003;CSE-04;4;;;;;;;;;STOCKEE
CDI-85-048-568-1003;1;1;;5;;;;;;CHA-85192-7455;PBO-85-048-568-1003;CSE-04;5;;;;;;;;;STOCKEE
CDI-85-048-568-1003;1;1;;6;;;;;;CHA-85192-7455;PBO-85-048-568-1003;CSE-04;6;;;;;;;;;STOCKEE
CDI-85-048-568-1003;1;1;;7;;;;;;CHA-85192-7455;PBO-85-048-568-1003;CSE-04;7;;;;;;;;;STOCKEE
