CODE_CABLE_ORIGINE;NUMERO_TUBE_ORIGINE;BAGUE_TUBE_ORIGINE;COULEUR_TUBE_ORIGINE;NUMERO_FIBRE_ORIGINE;BAGUE_FIBRE_ORIGINE;COULEUR_FIBRE_ORIGINE;LOVAGE_FIBRE_ORIGINE;CODE_SITE;CODE_NIVEAU;CODE_LOCALTECHNIQUE;CODE_BOITE;CODE_CASSETTE;POSITION_CASSETTE;CODE_CABLE_DESTINATION;NUMERO_TUBE_DESTINATION;BAGUE_TUBE_DESTINATION;COULEUR_TUBE_DESTINATION;NUMERO_FIBRE_DESTINATION;BAGUE_FIBRE_DESTINATION;COULEUR_FIBRE_DESTINATION;LOVAGE_FIBRE_DESTINATION;ETAT
CDI-31-206-330-1001;1;1;;1;;;;;;31583-83;PBO-31-206-330-1001;CSE-48;1;;;;;;;;;STOCKEE
CDI-31-206-330-1001;1;1;;2;;;;;;31583-83;PBO-31-206-330-1001;CSE-48;2;;;;;;;;;STOCKEE
CDI-31-206-330-1001;1;1;;3;;;;;;31583-83;PBO-31-206-330-1001;CSE-48;3;;;;;;;;;STOCKEE
CDI-31-206-330-1001;1;1;;4;;;;;;31583-83;PBO-31-206-330-1001;CSE-48;4;;;;;;;;;STOCKEE
CDI-31-206-330-1001;1;1;;5;;;;;;31583-83;PBO-31-206-330-1001;CSE-48;5;;;;;;;;;STOCKEE
CDI-31-206-330-1001;1;1;;6;;;;;;31583-83;PBO-31-206-330-1001;CSE-48;6;;;;;;;;;STOCKEE
CDI-31-206-330-1001;1;1;;7;;;;;;31583-83;PBO-31-206-330-1001;CSE-48;7;;;;;;;;;STOCKEE
CDI-31-206-330-1001;1;1;;8;;;;;;31583-83;PBO-31-206-330-1001;CSE-48;8;;;;;;;;;STOCKEE
CDI-31-206-330-1001;1;1;;9;;;;;;31583-83;PBO-31-206-330-1001;CSE-48;9;;;;;;;;;STOCKEE
CDI-31-206-330-1001;1;1;;10;;;;;;31583-83;PBO-31-206-330-1001;CSE-03;1;CDI-31-206-330-1022;1;1;;1;;;;EPISSUREE
