CODE_CABLE_ORIGINE;NUMERO_TUBE_ORIGINE;BAGUE_TUBE_ORIGINE;COULEUR_TUBE_ORIGINE;NUMERO_FIBRE_ORIGINE;BAGUE_FIBRE_ORIGINE;COULEUR_FIBRE_ORIGINE;LOVAGE_FIBRE_ORIGINE;CODE_SITE;CODE_NIVEAU;CODE_LOCALTECHNIQUE;CODE_BOITE;CODE_CASSETTE;POSITION_CASSETTE;CODE_CABLE_DESTINATION;NUMERO_TUBE_DESTINATION;BAGUE_TUBE_DESTINATION;COULEUR_TUBE_DESTINATION;NUMERO_FIBRE_DESTINATION;BAGUE_FIBRE_DESTINATION;COULEUR_FIBRE_DESTINATION;LOVAGE_FIBRE_DESTINATION;ETAT
CDI-21-011-074-1004;1;1;;1;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;1;;;;;;;;;STOCKEE
CDI-21-011-074-1004;1;1;;2;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;2;;;;;;;;;STOCKEE
CDI-21-011-074-1004;1;1;;3;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;3;;;;;;;;;STOCKEE
CDI-21-011-074-1004;1;1;;4;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;4;;;;;;;;;STOCKEE
CDI-21-011-074-1004;1;1;;5;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;5;;;;;;;;;STOCKEE
CDI-21-011-074-1004;1;1;;6;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;6;;;;;;;;;STOCKEE
CDI-21-011-074-1004;1;1;;7;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;7;;;;;;;;;STOCKEE
CDI-21-011-074-1004;1;1;;8;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;8;;;;;;;;;STOCKEE
CDI-21-011-074-1004;1;1;;9;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;9;;;;;;;;;STOCKEE
CDI-21-011-074-1004;1;1;;10;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;10;;;;;;;;;STOCKEE
CDI-21-011-074-1004;1;1;;11;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;11;;;;;;;;;STOCKEE
CDI-21-011-074-1004;1;1;;12;;;;NOUVEAU;;CMO-21464-0035;BTI-21-011-074-1004;CSE-01;12;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;1;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;1;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;2;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;2;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;3;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;3;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;4;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;4;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;5;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;5;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;6;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;6;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;7;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;7;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;8;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;8;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;9;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;9;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;10;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;10;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;11;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;11;;;;;;;;;STOCKEE
CDI-21-011-074-1005;1;1;;12;;;;IMB-21464-AABLF;;CMO-21464-0050;BTI-21-011-074-1005;CSE-01;12;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;1;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;1;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;2;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;2;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;3;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;3;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;4;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;4;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;5;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;5;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;6;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;6;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;7;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;7;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;8;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;8;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;9;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;9;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;10;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;10;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;11;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;11;;;;;;;;;STOCKEE
CDI-21-011-074-1006;1;1;;12;;;;NOUVEAU;;CMO-21464-0045;BTI-21-011-074-1006;CSE-01;12;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;1;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;1;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;2;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;2;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;3;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;3;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;4;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;4;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;5;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;5;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;6;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;6;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;7;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;7;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;8;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;8;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;9;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;9;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;10;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;10;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;11;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;11;;;;;;;;;STOCKEE
CDI-21-011-074-1007;1;1;;12;;;;IMB-21464-AABLE;;CMO-21464-0040;BTI-21-011-074-1007;CSE-01;12;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;1;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;1;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;2;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;2;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;3;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;3;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;4;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;4;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;5;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;5;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;6;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;6;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;7;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;7;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;8;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;8;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;9;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;9;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;10;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;10;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;11;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;11;;;;;;;;;STOCKEE
CDI-21-011-074-1034;1;1;;12;;;;IMB-21464-AADUC;;CMO-21464-0060;BTI-21-011-074-1034;CSE-01;12;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;1;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;1;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;2;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;2;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;3;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;3;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;4;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;4;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;5;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;5;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;6;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;6;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;7;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;7;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;8;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;8;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;9;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;9;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;10;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;10;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;11;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;11;;;;;;;;;STOCKEE
CDI-21-011-074-1035;1;1;;12;;;;IMB-21464-AABLD;;CMO-21464-0055;BTI-21-011-074-1035;CSE-01;12;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;1;;;;;;21464/25;PBO-21-011-074-1001;CSE-02;1;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;2;;;;;;21464/25;PBO-21-011-074-1001;CSE-02;2;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;3;;;;;;21464/25;PBO-21-011-074-1001;CSE-02;3;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;4;;;;;;21464/25;PBO-21-011-074-1001;CSE-02;4;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;5;;;;;;21464/25;PBO-21-011-074-1001;CSE-02;5;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;6;;;;;;21464/25;PBO-21-011-074-1001;CSE-02;6;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;7;;;;;;21464/25;PBO-21-011-074-1001;FOND DE BOITE;1;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;8;;;;;;21464/25;PBO-21-011-074-1001;FOND DE BOITE;2;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;9;;;;;;21464/25;PBO-21-011-074-1001;FOND DE BOITE;3;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;10;;;;;;21464/25;PBO-21-011-074-1001;FOND DE BOITE;4;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;11;;;;;;21464/25;PBO-21-011-074-1001;FOND DE BOITE;5;;;;;;;;;STOCKEE
CDI-21-011-074-1001;1;1;;12;;;;;;21464/25;PBO-21-011-074-1001;FOND DE BOITE;6;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;1;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;1;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;2;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;2;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;3;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;3;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;4;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;4;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;5;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;5;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;6;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;6;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;7;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;7;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;8;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;8;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;9;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;9;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;10;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;10;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;11;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;11;;;;;;;;;STOCKEE
CDI-21-011-074-1002;1;1;;12;;;;;;21464/135;PBO-21-011-074-1002;CSE-06;12;;;;;;;;;STOCKEE
CDI-21-011-074-1003;1;1;;1;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;1;;;;;;;;;STOCKEE
CDI-21-011-074-1003;1;1;;2;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;2;;;;;;;;;STOCKEE
CDI-21-011-074-1003;1;1;;3;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;3;;;;;;;;;STOCKEE
CDI-21-011-074-1003;1;1;;4;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;4;;;;;;;;;STOCKEE
CDI-21-011-074-1003;1;1;;5;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;5;;;;;;;;;STOCKEE
CDI-21-011-074-1003;1;1;;6;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;6;;;;;;;;;STOCKEE
CDI-21-011-074-1003;1;1;;7;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;7;;;;;;;;;STOCKEE
CDI-21-011-074-1003;1;1;;8;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;8;;;;;;;;;STOCKEE
CDI-21-011-074-1003;1;1;;9;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;9;;;;;;;;;STOCKEE
CDI-21-011-074-1003;1;1;;10;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;10;CDI-21-011-074-1038;1;1;;10;;;;EN PASSAGE
CDI-21-011-074-1003;1;1;;11;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;11;CDI-21-011-074-1038;1;1;;11;;;;EN PASSAGE
CDI-21-011-074-1003;1;1;;12;;;;;;21464/32_1;PBO-21-011-074-1003;CSE-04;12;CDI-21-011-074-1038;1;1;;12;;;;EN PASSAGE
